artist_name,artist_id,track_number,track_name,track_id,track_embed
Lady Lamb,2wunbYU5KWrpI7RCRBkwF0,9,We've Got a Good Thing Going,2KEfnqq0wATQc8S1mrFTcf,https://open.spotify.com/embed/track/2KEfnqq0wATQc8S1mrFTcf?utm_source=generator&theme=0
Lady Lamb,2wunbYU5KWrpI7RCRBkwF0,10,Bird Balloons - Remastered,1aYnwCzvMk1XIlKitpQsWV,https://open.spotify.com/embed/track/1aYnwCzvMk1XIlKitpQsWV?utm_source=generator&theme=0
Kelsey Lu,0fEfMW5bypHZ0A8eLnhwj5,1,I'm Not In Love,7InHgiDyJ0GtvnIVslWNPK,https://open.spotify.com/embed/track/7InHgiDyJ0GtvnIVslWNPK?utm_source=generator&theme=0
Kelsey Lu,0fEfMW5bypHZ0A8eLnhwj5,2,KINDRED I,22D4uegQFpUhdN2gOrlYtb,https://open.spotify.com/embed/track/22D4uegQFpUhdN2gOrlYtb?utm_source=generator&theme=0
Kelsey Lu,0fEfMW5bypHZ0A8eLnhwj5,3,Poor Fake,0X1VFWzml1YdSOOkxzOK0G,https://open.spotify.com/embed/track/0X1VFWzml1YdSOOkxzOK0G?utm_source=generator&theme=0
Kelsey Lu,0fEfMW5bypHZ0A8eLnhwj5,4,Due West,1EvFahLuLZ0vSVZo8YR3G9,https://open.spotify.com/embed/track/1EvFahLuLZ0vSVZo8YR3G9?utm_source=generator&theme=0
Kelsey Lu,0fEfMW5bypHZ0A8eLnhwj5,5,French Lessons - Bonus Track,1A4og83sUEjDuTeeYVniSC,https://open.spotify.com/embed/track/1A4og83sUEjDuTeeYVniSC?utm_source=generator&theme=0
Kelsey Lu,0fEfMW5bypHZ0A8eLnhwj5,6,Due West - Skrillex Remix,1bLz3Mcy1pf1W04KZBWrHk,https://open.spotify.com/embed/track/1bLz3Mcy1pf1W04KZBWrHk?utm_source=generator&theme=0
Kelsey Lu,0fEfMW5bypHZ0A8eLnhwj5,7,Shades of Blue,47JVgLUOFUp4iZ60wR5nv2,https://open.spotify.com/embed/track/47JVgLUOFUp4iZ60wR5nv2?utm_source=generator&theme=0
Kelsey Lu,0fEfMW5bypHZ0A8eLnhwj5,8,French Lessons,7kivbAAHjxCOnBtkQzRO8p,https://open.spotify.com/embed/track/7kivbAAHjxCOnBtkQzRO8p?utm_source=generator&theme=0
Kelsey Lu,0fEfMW5bypHZ0A8eLnhwj5,9,KINDRED II,0s7TjXv4xupHpITjClr9Pv,https://open.spotify.com/embed/track/0s7TjXv4xupHpITjClr9Pv?utm_source=generator&theme=0
Kelsey Lu,0fEfMW5bypHZ0A8eLnhwj5,10,Rebel,5bWpoR6bbx1J49ZIrrpS11,https://open.spotify.com/embed/track/5bWpoR6bbx1J49ZIrrpS11?utm_source=generator&theme=0
dodie,21TinSsF5ytwsfdyz5VSVS,1,She,45h4w81P5iJJTSeR0jJUQ8,https://open.spotify.com/embed/track/45h4w81P5iJJTSeR0jJUQ8?utm_source=generator&theme=0
dodie,21TinSsF5ytwsfdyz5VSVS,2,Would You Be So Kind,3ZiuxcBeRanTjfHzVBuuQe,https://open.spotify.com/embed/track/3ZiuxcBeRanTjfHzVBuuQe?utm_source=generator&theme=0
dodie,21TinSsF5ytwsfdyz5VSVS,3,Nobody (feat. dodie),3HSIgdZZJGHBV3F3kradtG,https://open.spotify.com/embed/track/3HSIgdZZJGHBV3F3kradtG?utm_source=generator&theme=0
dodie,21TinSsF5ytwsfdyz5VSVS,4,Air So Sweet,60CueJX9vAclyPm2229I2d,https://open.spotify.com/embed/track/60CueJX9vAclyPm2229I2d?utm_source=generator&theme=0
dodie,21TinSsF5ytwsfdyz5VSVS,5,Love to Keep Me Warm,3bq7dXN7arTdaq8mmKXxob,https://open.spotify.com/embed/track/3bq7dXN7arTdaq8mmKXxob?utm_source=generator&theme=0
dodie,21TinSsF5ytwsfdyz5VSVS,6,Sick of Losing Soulmates,4hjbxjZpJ8H6qRCzDOGI0M,https://open.spotify.com/embed/track/4hjbxjZpJ8H6qRCzDOGI0M?utm_source=generator&theme=0
dodie,21TinSsF5ytwsfdyz5VSVS,7,Monster,2MKIadkPrRqaivpyn6cnI0,https://open.spotify.com/embed/track/2MKIadkPrRqaivpyn6cnI0?utm_source=generator&theme=0
dodie,21TinSsF5ytwsfdyz5VSVS,8,Ready Now,1xzIv4LPe57Lgz3ELDOdBE,https://open.spotify.com/embed/track/1xzIv4LPe57Lgz3ELDOdBE?utm_source=generator&theme=0
dodie,21TinSsF5ytwsfdyz5VSVS,9,Got Weird,5z1KeOpL9n1b3iFAJk91iu,https://open.spotify.com/embed/track/5z1KeOpL9n1b3iFAJk91iu?utm_source=generator&theme=0
dodie,21TinSsF5ytwsfdyz5VSVS,10,Absolutely Smitten,71SidvkT6LCBHRZI858TsQ,https://open.spotify.com/embed/track/71SidvkT6LCBHRZI858TsQ?utm_source=generator&theme=0
Joy Williams,4TCXgdDPm10ensLNCVnIYa,1,Safe & Sound (feat. Joy Williams and John Paul White) (Taylor’s Version),2RJnNdu4pb3MypbBroHU0T,https://open.spotify.com/embed/track/2RJnNdu4pb3MypbBroHU0T?utm_source=generator&theme=0
Joy Williams,4TCXgdDPm10ensLNCVnIYa,2,Front Porch,5sVyefkGgQeYCgnqr4KslQ,https://open.spotify.com/embed/track/5sVyefkGgQeYCgnqr4KslQ?utm_source=generator&theme=0
Joy Williams,4TCXgdDPm10ensLNCVnIYa,3,The Trouble with Wanting,5ZUObJNpVt2l9GogUSfALc,https://open.spotify.com/embed/track/5ZUObJNpVt2l9GogUSfALc?utm_source=generator&theme=0
Joy Williams,4TCXgdDPm10ensLNCVnIYa,4,Ordinary World,1Rzv9hwuNO1H7N947tD1e8,https://open.spotify.com/embed/track/1Rzv9hwuNO1H7N947tD1e8?utm_source=generator&theme=0
Joy Williams,4TCXgdDPm10ensLNCVnIYa,5,Don't Let Me Down (Instrumental),18RRTF9SbEOM9h3aoMKeNc,https://open.spotify.com/embed/track/18RRTF9SbEOM9h3aoMKeNc?utm_source=generator&theme=0
Joy Williams,4TCXgdDPm10ensLNCVnIYa,6,Don't Let Me Down,6oqlWkAUCqBXjvorIRSm54,https://open.spotify.com/embed/track/6oqlWkAUCqBXjvorIRSm54?utm_source=generator&theme=0
Joy Williams,4TCXgdDPm10ensLNCVnIYa,7,Wake Up Child,6a0XYTjvT9kSOCxRXvmhp2,https://open.spotify.com/embed/track/6a0XYTjvT9kSOCxRXvmhp2?utm_source=generator&theme=0
Joy Williams,4TCXgdDPm10ensLNCVnIYa,8,Sweet Love of Mine (Acoustic),1d4QAtlNQCnMARsacnkoyC,https://open.spotify.com/embed/track/1d4QAtlNQCnMARsacnkoyC?utm_source=generator&theme=0
Joy Williams,4TCXgdDPm10ensLNCVnIYa,9,No Place Like You,2ZcVl0rG4CFi7KHNeUxvFa,https://open.spotify.com/embed/track/2ZcVl0rG4CFi7KHNeUxvFa?utm_source=generator&theme=0
Joy Williams,4TCXgdDPm10ensLNCVnIYa,10,Until the Levee,03uYJJEYs6H4GArW20eqvd,https://open.spotify.com/embed/track/03uYJJEYs6H4GArW20eqvd?utm_source=generator&theme=0
Chappell Roan,7GlBOeep6PqTfFi59PTUUN,1,Casual,4cEVbTyE1o7ZcgKU3wK8gH,https://open.spotify.com/embed/track/4cEVbTyE1o7ZcgKU3wK8gH?utm_source=generator&theme=0
Chappell Roan,7GlBOeep6PqTfFi59PTUUN,2,Kaleidoscope,7N1tjTxJe6k5wakOqpNbCj,https://open.spotify.com/embed/track/7N1tjTxJe6k5wakOqpNbCj?utm_source=generator&theme=0
Chappell Roan,7GlBOeep6PqTfFi59PTUUN,3,Pink Pony Club,6rcuy6XqlB9bqvtIRDl25u,https://open.spotify.com/embed/track/6rcuy6XqlB9bqvtIRDl25u?utm_source=generator&theme=0
Chappell Roan,7GlBOeep6PqTfFi59PTUUN,4,Naked In Manhattan,1IfgSUsltB1wGK9SzK7SDa,https://open.spotify.com/embed/track/1IfgSUsltB1wGK9SzK7SDa?utm_source=generator&theme=0
Chappell Roan,7GlBOeep6PqTfFi59PTUUN,5,My Kink Is Karma,17ikhYAxaFvhpRUJ52wtN4,https://open.spotify.com/embed/track/17ikhYAxaFvhpRUJ52wtN4?utm_source=generator&theme=0
Chappell Roan,7GlBOeep6PqTfFi59PTUUN,6,Femininomenon,6kGoO1dbhARH8x60VlXg2B,https://open.spotify.com/embed/track/6kGoO1dbhARH8x60VlXg2B?utm_source=generator&theme=0
Chappell Roan,7GlBOeep6PqTfFi59PTUUN,7,California,3n1pmUGThzVOiLy59x5oDU,https://open.spotify.com/embed/track/3n1pmUGThzVOiLy59x5oDU?utm_source=generator&theme=0
Chappell Roan,7GlBOeep6PqTfFi59PTUUN,8,Love Me Anyway,53KWkwzQq47p13swqiLAMI,https://open.spotify.com/embed/track/53KWkwzQq47p13swqiLAMI?utm_source=generator&theme=0
Chappell Roan,7GlBOeep6PqTfFi59PTUUN,9,School Nights,1EQ3XbVzPZfKxMjvx9UjBH,https://open.spotify.com/embed/track/1EQ3XbVzPZfKxMjvx9UjBH?utm_source=generator&theme=0
Chappell Roan,7GlBOeep6PqTfFi59PTUUN,10,Bitter,0xd9Nf9PQTrssA4wHH4z2v,https://open.spotify.com/embed/track/0xd9Nf9PQTrssA4wHH4z2v?utm_source=generator&theme=0
Tia Gostelow,4blt4zG5qMjWCPymNjDNP5,1,Strangers,1LG0NlZUludshTbX5iE8Bo,https://open.spotify.com/embed/track/1LG0NlZUludshTbX5iE8Bo?utm_source=generator&theme=0
Tia Gostelow,4blt4zG5qMjWCPymNjDNP5,2,Spring to Life,0GzPoR4Q0ik9kfPk01mfdd,https://open.spotify.com/embed/track/0GzPoR4Q0ik9kfPk01mfdd?utm_source=generator&theme=0
Tia Gostelow,4blt4zG5qMjWCPymNjDNP5,3,Giants,72BCxR2HKYZB6tscykwJuV,https://open.spotify.com/embed/track/72BCxR2HKYZB6tscykwJuV?utm_source=generator&theme=0
Tia Gostelow,4blt4zG5qMjWCPymNjDNP5,4,Phone Me,4nLcxWHtn3SBQrdO7qwvaj,https://open.spotify.com/embed/track/4nLcxWHtn3SBQrdO7qwvaj?utm_source=generator&theme=0
Tia Gostelow,4blt4zG5qMjWCPymNjDNP5,5,Vague Utopia,3JAzTR2s9VKEVBPcEeemgp,https://open.spotify.com/embed/track/3JAzTR2s9VKEVBPcEeemgp?utm_source=generator&theme=0
Tia Gostelow,4blt4zG5qMjWCPymNjDNP5,6,Say It To My Face,37UztH1KSARuCGRxfl8LE9,https://open.spotify.com/embed/track/37UztH1KSARuCGRxfl8LE9?utm_source=generator&theme=0
Tia Gostelow,4blt4zG5qMjWCPymNjDNP5,7,Always,34f7rFTkMBPvOpFFDDu5V2,https://open.spotify.com/embed/track/34f7rFTkMBPvOpFFDDu5V2?utm_source=generator&theme=0
Tia Gostelow,4blt4zG5qMjWCPymNjDNP5,8,We Are the People - triple j Like a Version,0Fjr8fCfnyB04FuGXFgL5Z,https://open.spotify.com/embed/track/0Fjr8fCfnyB04FuGXFgL5Z?utm_source=generator&theme=0
Tia Gostelow,4blt4zG5qMjWCPymNjDNP5,9,Hunger,5XlyLfUROaX7I9VfXqKMNu,https://open.spotify.com/embed/track/5XlyLfUROaX7I9VfXqKMNu?utm_source=generator&theme=0
Tia Gostelow,4blt4zG5qMjWCPymNjDNP5,10,That's What You Get,3twusnzYZYDdFop7vGtwq5,https://open.spotify.com/embed/track/3twusnzYZYDdFop7vGtwq5?utm_source=generator&theme=0
Aoife O'Donovan,1f3ubTd6eyxuy30ddDJQQa,1,Loretta,724mTUDtMwxfB2G023Kerf,https://open.spotify.com/embed/track/724mTUDtMwxfB2G023Kerf?utm_source=generator&theme=0
Aoife O'Donovan,1f3ubTd6eyxuy30ddDJQQa,2,B61,6KbnuJlqf7xp0QUClw8ben,https://open.spotify.com/embed/track/6KbnuJlqf7xp0QUClw8ben?utm_source=generator&theme=0
Aoife O'Donovan,1f3ubTd6eyxuy30ddDJQQa,3,Passengers,58GSV5f6YqrgpWOpAku2Ic,https://open.spotify.com/embed/track/58GSV5f6YqrgpWOpAku2Ic?utm_source=generator&theme=0
Aoife O'Donovan,1f3ubTd6eyxuy30ddDJQQa,4,IOWA,316BT4SNf7Lhc5cLnW1PTf,https://open.spotify.com/embed/track/316BT4SNf7Lhc5cLnW1PTf?utm_source=generator&theme=0
Aoife O'Donovan,1f3ubTd6eyxuy30ddDJQQa,5,Phoenix,02kai5Mz2pi4Guw9Wg6Vpv,https://open.spotify.com/embed/track/02kai5Mz2pi4Guw9Wg6Vpv?utm_source=generator&theme=0
Aoife O'Donovan,1f3ubTd6eyxuy30ddDJQQa,6,Nebraska - Acoustic,35rs6w32FH0qie0kLfdtla,https://open.spotify.com/embed/track/35rs6w32FH0qie0kLfdtla?utm_source=generator&theme=0
Aoife O'Donovan,1f3ubTd6eyxuy30ddDJQQa,7,Climb on Your Tears,0qFu0u3IBO4iD1vSEYZVDE,https://open.spotify.com/embed/track/0qFu0u3IBO4iD1vSEYZVDE?utm_source=generator&theme=0
Aoife O'Donovan,1f3ubTd6eyxuy30ddDJQQa,8,Prodigal Daughter,42vqHuyCCHkdckWSeCmMTV,https://open.spotify.com/embed/track/42vqHuyCCHkdckWSeCmMTV?utm_source=generator&theme=0
Aoife O'Donovan,1f3ubTd6eyxuy30ddDJQQa,9,Red & White & Blue & Gold,2JB9L6p9S0T22Lt1MXVL7y,https://open.spotify.com/embed/track/2JB9L6p9S0T22Lt1MXVL7y?utm_source=generator&theme=0
Aoife O'Donovan,1f3ubTd6eyxuy30ddDJQQa,10,Stanley Park,2tkqQiOzUCaD4oAOnYdHZn,https://open.spotify.com/embed/track/2tkqQiOzUCaD4oAOnYdHZn?utm_source=generator&theme=0
Clairo,3l0CmX0FuQjFxr8SK7Vqag,1,Sofia,7B3z0ySL9Rr0XvZEAjWZzM,https://open.spotify.com/embed/track/7B3z0ySL9Rr0XvZEAjWZzM?utm_source=generator&theme=0
Clairo,3l0CmX0FuQjFxr8SK7Vqag,2,Bubble Gum,3zksbXteOCeSusJ5Xltr3t,https://open.spotify.com/embed/track/3zksbXteOCeSusJ5Xltr3t?utm_source=generator&theme=0
Clairo,3l0CmX0FuQjFxr8SK7Vqag,3,Bags,6UFivO2zqqPFPoQYsEMuCc,https://open.spotify.com/embed/track/6UFivO2zqqPFPoQYsEMuCc?utm_source=generator&theme=0
Clairo,3l0CmX0FuQjFxr8SK7Vqag,4,Flaming Hot Cheetos,1F6IbA7di42uPc3cff8PXV,https://open.spotify.com/embed/track/1F6IbA7di42uPc3cff8PXV?utm_source=generator&theme=0
Clairo,3l0CmX0FuQjFxr8SK7Vqag,5,Pretty Girl,0KyAGiNGUytG5JLxJu4F6l,https://open.spotify.com/embed/track/0KyAGiNGUytG5JLxJu4F6l?utm_source=generator&theme=0
Clairo,3l0CmX0FuQjFxr8SK7Vqag,6,4EVER,5mIOsPuQdXchVY0jB5NO9Q,https://open.spotify.com/embed/track/5mIOsPuQdXchVY0jB5NO9Q?utm_source=generator&theme=0
Clairo,3l0CmX0FuQjFxr8SK7Vqag,7,Amoeba,0HAqq2GcQKyi3s87GuN7jU,https://open.spotify.com/embed/track/0HAqq2GcQKyi3s87GuN7jU?utm_source=generator&theme=0
Clairo,3l0CmX0FuQjFxr8SK7Vqag,8,After Midnight (feat. Clairo),0KIpuVYhKUUUpjo6H5NvBY,https://open.spotify.com/embed/track/0KIpuVYhKUUUpjo6H5NvBY?utm_source=generator&theme=0
Clairo,3l0CmX0FuQjFxr8SK7Vqag,9,Glue Song (feat. Clairo),0tMMPZEt6Gyrl9FI8zSicm,https://open.spotify.com/embed/track/0tMMPZEt6Gyrl9FI8zSicm?utm_source=generator&theme=0
Clairo,3l0CmX0FuQjFxr8SK7Vqag,10,Hello?,7qwt4xUIqQWCu1DJf96g2k,https://open.spotify.com/embed/track/7qwt4xUIqQWCu1DJf96g2k?utm_source=generator&theme=0
Aldous Harding,3lmR0qMiGuoIF9UC54egcG,1,The Barrel,06lw2dBFqdXhAErz7Xz9Zs,https://open.spotify.com/embed/track/06lw2dBFqdXhAErz7Xz9Zs?utm_source=generator&theme=0
Aldous Harding,3lmR0qMiGuoIF9UC54egcG,2,Blend,1VJtHbJ5aNXB6fDVWMMxW0,https://open.spotify.com/embed/track/1VJtHbJ5aNXB6fDVWMMxW0?utm_source=generator&theme=0
Aldous Harding,3lmR0qMiGuoIF9UC54egcG,3,Imagining My Man,0B4U4UMwO5uKqM3OXm6L6P,https://open.spotify.com/embed/track/0B4U4UMwO5uKqM3OXm6L6P?utm_source=generator&theme=0
Aldous Harding,3lmR0qMiGuoIF9UC54egcG,4,The Barrel - Edit,12Yg0ccaYI9y1U9Qh5bxRV,https://open.spotify.com/embed/track/12Yg0ccaYI9y1U9Qh5bxRV?utm_source=generator&theme=0
Aldous Harding,3lmR0qMiGuoIF9UC54egcG,5,Stop Your Tears,2zWAa5XkVa1yg756YauQHF,https://open.spotify.com/embed/track/2zWAa5XkVa1yg756YauQHF?utm_source=generator&theme=0
Aldous Harding,3lmR0qMiGuoIF9UC54egcG,6,Tick Tock,0Q7tKJdvKx6yyJ8qSf6elE,https://open.spotify.com/embed/track/0Q7tKJdvKx6yyJ8qSf6elE?utm_source=generator&theme=0
Aldous Harding,3lmR0qMiGuoIF9UC54egcG,7,Fever,2wymwkZMbYWNzr1kY69Aze,https://open.spotify.com/embed/track/2wymwkZMbYWNzr1kY69Aze?utm_source=generator&theme=0
Aldous Harding,3lmR0qMiGuoIF9UC54egcG,8,Treasure,1WHoY2uSPpewqUm80q4d68,https://open.spotify.com/embed/track/1WHoY2uSPpewqUm80q4d68?utm_source=generator&theme=0
Aldous Harding,3lmR0qMiGuoIF9UC54egcG,9,Beast,5tjy71PlpEzX9Xg4K2vnm5,https://open.spotify.com/embed/track/5tjy71PlpEzX9Xg4K2vnm5?utm_source=generator&theme=0
Aldous Harding,3lmR0qMiGuoIF9UC54egcG,10,Horizon,0YZzt5PD7o4pS0wNzV6bNT,https://open.spotify.com/embed/track/0YZzt5PD7o4pS0wNzV6bNT?utm_source=generator&theme=0
Ashe,6P5NO5hzJbuOqSdyPB7SJM,1,Moral of the Story,69HzZ3ti9DLwb0GdWCGYSo,https://open.spotify.com/embed/track/69HzZ3ti9DLwb0GdWCGYSo?utm_source=generator&theme=0
Ashe,6P5NO5hzJbuOqSdyPB7SJM,2,Moral of the Story (feat. Niall Horan) - Bonus Track,5v6qYImm5k36GHlFxdEZyv,https://open.spotify.com/embed/track/5v6qYImm5k36GHlFxdEZyv?utm_source=generator&theme=0
Ashe,6P5NO5hzJbuOqSdyPB7SJM,3,Till Forever Falls Apart,4x5YzxjrF9wvIIXJV7TveC,https://open.spotify.com/embed/track/4x5YzxjrF9wvIIXJV7TveC?utm_source=generator&theme=0
Ashe,6P5NO5hzJbuOqSdyPB7SJM,4,Another Man's Jeans,1WnUPxIwo0IqzwbEwNvz38,https://open.spotify.com/embed/track/1WnUPxIwo0IqzwbEwNvz38?utm_source=generator&theme=0
Ashe,6P5NO5hzJbuOqSdyPB7SJM,5,Missing You (with Ashe),7xtsuU7WlDNmTzUQ32oQ7r,https://open.spotify.com/embed/track/7xtsuU7WlDNmTzUQ32oQ7r?utm_source=generator&theme=0
Ashe,6P5NO5hzJbuOqSdyPB7SJM,6,Love Is Letting Go (feat. Diane Keaton),5ZtOg6T7qui1IMSwGh358t,https://open.spotify.com/embed/track/5ZtOg6T7qui1IMSwGh358t?utm_source=generator&theme=0
Ashe,6P5NO5hzJbuOqSdyPB7SJM,7,Angry Woman,58s4yfoJnnlH49KC4UeRxY,https://open.spotify.com/embed/track/58s4yfoJnnlH49KC4UeRxY?utm_source=generator&theme=0
Ashe,6P5NO5hzJbuOqSdyPB7SJM,8,Save Myself,3MBdq6U779PbN8WSfsRZAx,https://open.spotify.com/embed/track/3MBdq6U779PbN8WSfsRZAx?utm_source=generator&theme=0
Ashe,6P5NO5hzJbuOqSdyPB7SJM,9,Hope You're Not Happy,4rqqDSp6jrZ6SYwQ9q8wHZ,https://open.spotify.com/embed/track/4rqqDSp6jrZ6SYwQ9q8wHZ?utm_source=generator&theme=0
Ashe,6P5NO5hzJbuOqSdyPB7SJM,10,I'm Fine,4mBzAVxr3Mias8T4zWF52D,https://open.spotify.com/embed/track/4mBzAVxr3Mias8T4zWF52D?utm_source=generator&theme=0
Cate Le Bon,0LZac5VicY19QLaIUvIB0G,1,Are You with Me Now?,7JSKAwskeR9SGtwJdarODc,https://open.spotify.com/embed/track/7JSKAwskeR9SGtwJdarODc?utm_source=generator&theme=0
Cate Le Bon,0LZac5VicY19QLaIUvIB0G,2,The Light,5uEmYr1InkNTLUe9YlJRMM,https://open.spotify.com/embed/track/5uEmYr1InkNTLUe9YlJRMM?utm_source=generator&theme=0
Cate Le Bon,0LZac5VicY19QLaIUvIB0G,3,Harbour,250nbbtQZaX1jqzjq7Xy8r,https://open.spotify.com/embed/track/250nbbtQZaX1jqzjq7Xy8r?utm_source=generator&theme=0
Cate Le Bon,0LZac5VicY19QLaIUvIB0G,4,Home to You,2YqA1ZZ62XKJry0BoQwNSx,https://open.spotify.com/embed/track/2YqA1ZZ62XKJry0BoQwNSx?utm_source=generator&theme=0
Cate Le Bon,0LZac5VicY19QLaIUvIB0G,5,Moderation,0ZnVZan6NgkelQmtZBFNFr,https://open.spotify.com/embed/track/0ZnVZan6NgkelQmtZBFNFr?utm_source=generator&theme=0
Cate Le Bon,0LZac5VicY19QLaIUvIB0G,6,Daylight Matters,7cNw10QMiHoGfNQulA0PFp,https://open.spotify.com/embed/track/7cNw10QMiHoGfNQulA0PFp?utm_source=generator&theme=0
Cate Le Bon,0LZac5VicY19QLaIUvIB0G,7,Sisters,2tLZ1ejqMGcMwGtYkTk466,https://open.spotify.com/embed/track/2tLZ1ejqMGcMwGtYkTk466?utm_source=generator&theme=0
Cate Le Bon,0LZac5VicY19QLaIUvIB0G,8,Love Is Not Love,3hHz3WE9TG4YILEm6v84E1,https://open.spotify.com/embed/track/3hHz3WE9TG4YILEm6v84E1?utm_source=generator&theme=0
Cate Le Bon,0LZac5VicY19QLaIUvIB0G,9,Remembering Me,7wac3bnlutouTZXYT64ZEv,https://open.spotify.com/embed/track/7wac3bnlutouTZXYT64ZEv?utm_source=generator&theme=0
Cate Le Bon,0LZac5VicY19QLaIUvIB0G,10,What's Not Mine,1qrqvXeyYgp0yQhm2QXpbP,https://open.spotify.com/embed/track/1qrqvXeyYgp0yQhm2QXpbP?utm_source=generator&theme=0
Bree Runway,58hqTaCiqGrMsNmmm3qL7w,1,Be The One (with Khalid),4jMbQ5H6KaSRPRCBuNnW16,https://open.spotify.com/embed/track/4jMbQ5H6KaSRPRCBuNnW16?utm_source=generator&theme=0
Bree Runway,58hqTaCiqGrMsNmmm3qL7w,2,PICK YOUR POISON (feat. Stormzy),5Yhj7ln3iSqZziEwYNbv6Y,https://open.spotify.com/embed/track/5Yhj7ln3iSqZziEwYNbv6Y?utm_source=generator&theme=0
Bree Runway,58hqTaCiqGrMsNmmm3qL7w,3,THAT GIRL,6CxNuPyJT0eqePcocLEoHa,https://open.spotify.com/embed/track/6CxNuPyJT0eqePcocLEoHa?utm_source=generator&theme=0
Bree Runway,58hqTaCiqGrMsNmmm3qL7w,4,All Night,4pdGqhW6HzzsFP8Gi3vMn8,https://open.spotify.com/embed/track/4pdGqhW6HzzsFP8Gi3vMn8?utm_source=generator&theme=0
Bree Runway,58hqTaCiqGrMsNmmm3qL7w,5,HOT HOT,3QBbRbF51EwVKeECZ1Hwy0,https://open.spotify.com/embed/track/3QBbRbF51EwVKeECZ1Hwy0?utm_source=generator&theme=0
Bree Runway,58hqTaCiqGrMsNmmm3qL7w,6,Pressure,0MOFpFNTB8immc0cXindTo,https://open.spotify.com/embed/track/0MOFpFNTB8immc0cXindTo?utm_source=generator&theme=0
Bree Runway,58hqTaCiqGrMsNmmm3qL7w,7,ATM (feat. Missy Elliott),3cqm5i4yDaNuzu9oQmQzBC,https://open.spotify.com/embed/track/3cqm5i4yDaNuzu9oQmQzBC?utm_source=generator&theme=0
Bree Runway,58hqTaCiqGrMsNmmm3qL7w,8,GUCCI (feat. Maliibu Miitch),7k8JGPGIQSO2ma5hlv8uzR,https://open.spotify.com/embed/track/7k8JGPGIQSO2ma5hlv8uzR?utm_source=generator&theme=0
Bree Runway,58hqTaCiqGrMsNmmm3qL7w,9,The Vibe,79npyDDCb3tyrj9qjxRAzx,https://open.spotify.com/embed/track/79npyDDCb3tyrj9qjxRAzx?utm_source=generator&theme=0
Bree Runway,58hqTaCiqGrMsNmmm3qL7w,10,XS - feat. Bree Runway Remix,6e8XjtFJ10dhq209TODb7l,https://open.spotify.com/embed/track/6e8XjtFJ10dhq209TODb7l?utm_source=generator&theme=0
Charlotte Cornfield,59aqTTQGnvttJ4BCThaABZ,1,Skateboarding by the Lake,2wO9simUtvH20hP4hBCtuL,https://open.spotify.com/embed/track/2wO9simUtvH20hP4hBCtuL?utm_source=generator&theme=0
Charlotte Cornfield,59aqTTQGnvttJ4BCThaABZ,2,Cut and Dry,23FogBuJHB3BB13rOZ908W,https://open.spotify.com/embed/track/23FogBuJHB3BB13rOZ908W?utm_source=generator&theme=0
Charlotte Cornfield,59aqTTQGnvttJ4BCThaABZ,3,In My Corner,47vywXG4qdpaRoldgmfvxz,https://open.spotify.com/embed/track/47vywXG4qdpaRoldgmfvxz?utm_source=generator&theme=0
Charlotte Cornfield,59aqTTQGnvttJ4BCThaABZ,4,Partner in Crime,5B6bIkuvNP6d9yvYIsMZq9,https://open.spotify.com/embed/track/5B6bIkuvNP6d9yvYIsMZq9?utm_source=generator&theme=0
Charlotte Cornfield,59aqTTQGnvttJ4BCThaABZ,5,You and Me,5HlcRE58RugnXWoWxzJFu2,https://open.spotify.com/embed/track/5HlcRE58RugnXWoWxzJFu2?utm_source=generator&theme=0
Charlotte Cornfield,59aqTTQGnvttJ4BCThaABZ,6,You Can Have It All,2NywrVXMH2VmxJdF0aQ1Db,https://open.spotify.com/embed/track/2NywrVXMH2VmxJdF0aQ1Db?utm_source=generator&theme=0
Charlotte Cornfield,59aqTTQGnvttJ4BCThaABZ,7,Headlines,2fFsZaYABWElJixFWJkqlN,https://open.spotify.com/embed/track/2fFsZaYABWElJixFWJkqlN?utm_source=generator&theme=0
Charlotte Cornfield,59aqTTQGnvttJ4BCThaABZ,8,Peonies,7tlgrs75MNLocdo9W4KI4V,https://open.spotify.com/embed/track/7tlgrs75MNLocdo9W4KI4V?utm_source=generator&theme=0
Charlotte Cornfield,59aqTTQGnvttJ4BCThaABZ,9,Andrew,1WcAhL7AzGBvnMRg9kAMh3,https://open.spotify.com/embed/track/1WcAhL7AzGBvnMRg9kAMh3?utm_source=generator&theme=0
Charlotte Cornfield,59aqTTQGnvttJ4BCThaABZ,10,Silver Civic,7GTW8Z1tubqlgQysT3Z6SL,https://open.spotify.com/embed/track/7GTW8Z1tubqlgQysT3Z6SL?utm_source=generator&theme=0
Genevieve Stokes,2uaMjmR0IE0K3oKTQrNZVQ,1,Habits,4UGvqm3e7UElrrriPtnhwz,https://open.spotify.com/embed/track/4UGvqm3e7UElrrriPtnhwz?utm_source=generator&theme=0
Genevieve Stokes,2uaMjmR0IE0K3oKTQrNZVQ,2,Surface Tension,1bGKPg4WtESPEP3IjFscJq,https://open.spotify.com/embed/track/1bGKPg4WtESPEP3IjFscJq?utm_source=generator&theme=0
Genevieve Stokes,2uaMjmR0IE0K3oKTQrNZVQ,3,Habits - Sped Up Version,72bbjRniPlvzg4CcT3Sezm,https://open.spotify.com/embed/track/72bbjRniPlvzg4CcT3Sezm?utm_source=generator&theme=0
